genName,BusId,pmax,pmin,init_output,init_state_time,MinOnTime,MinOffTime,ColdStartTime,ramp_up,ramp_down,startup_times,hot_start,cold_start,min_cost,segments,segment1,segment2,segment3,segment4,segment5,segment6,segment7,segment8,segment9,segment10,segment11,cost1,cost2,cost3,cost4,cost5,cost6,cost7,cost8,cost9,cost10,zone,Pstart,Pshut
210,14,26.36815497,9.929717943,0,-96,6,6,12,18.46,18.46,-,1440.54,3319.92,799.398676995598,4,9.929717943,14.0393272,18.14893646,22.25854571,26.36815497,,,,,,,24.60708407,49.4962664,74.94222696,100.8729738,,,,,,,-,18.46,18.46
211,1645,26.25980333,12.4359864,0,-96,6,6,12,18.38,18.38,-,2129.48,3412.7,1752.50436840958,4,12.4359864,15.89194063,19.34789487,22.8038491,26.25980333,,,,,,,22.63634171,27.98998454,36.46583846,47.47598107,,,,,,,-,18.38,18.38
212,1636,26.23062935,12.35039127,0,-96,6,6,12,18.36,18.36,-,1460.9,3571.3,2425.51642436178,4,12.35039127,15.82045079,19.29051031,22.76056983,26.23062935,,,,,,,37.93736412,60.45995316,83.17891844,106.0829681,,,,,,,-,18.36,18.36
213,1649,26.03544058,8.436251227,0,-96,6,6,12,18.22,18.22,-,2074.05,3602.24,1751.08875286673,4,8.436251227,12.83604856,17.2358459,21.63564324,26.03544058,,,,,,,22.93417876,28.62922776,37.7472161,49.65089088,,,,,,,-,18.22,18.22
214,1611,26.00856611,10.61913408,0,-96,6,6,12,18.21,18.21,-,1784.07,4287.36,430.367219857365,4,10.61913408,14.46649208,18.31385009,22.1612081,26.00856611,,,,,,,21.01462604,47.19521327,73.61402741,100.6356597,,,,,,,-,18.21,18.21
215,1646,25.87464352,14.04752729,0,-96,6,6,12,18.11,18.11,-,1862.59,2515.9,1869.94478083398,4,14.04752729,17.00430635,19.96108541,22.91786447,25.87464352,,,,,,,24.79542867,31.20174112,39.23500888,48.61406932,,,,,,,-,18.11,18.11
216,1762,25.78161143,13.11049174,0,-96,6,6,12,18.05,18.05,-,1787.24,3430.67,0,4,13.11049174,16.27827166,19.44605158,22.6138315,25.78161143,,,,,,,12.487356,33.28047025,54.20252556,75.24610764,,,,,,,-,18.05,18.05
217,880,25.71451026,11.26447728,0,-96,6,6,12,18,18,-,1697.74,3918.96,1939.29455997646,4,11.26447728,14.87698552,18.48949377,22.10200201,25.71451026,,,,,,,36.65416017,63.05618779,89.95754319,117.5028,,,,,,,-,18,18
218,880,25.67756234,8.174448583,0,-96,6,6,12,17.97,17.97,-,1760.63,3237.74,3124.35504172441,4,8.174448583,12.55022702,16.92600546,21.3017839,25.67756234,,,,,,,48.39289606,70.93559607,94.17603747,118.3936977,,,,,,,-,17.97,17.97
219,1763,25.66713913,11.55811198,0,-96,6,6,12,17.97,17.97,-,1616.47,3463.08,2346.75595782313,4,11.55811198,15.08536877,18.61262556,22.13988234,25.66713913,,,,,,,36.75840391,57.82566495,79.14742096,100.7090382,,,,,,,-,17.97,17.97
220,1852,25.61862833,14.74222778,0,-96,6,6,12,17.93,17.93,-,2568.12,4692.56,3280.89937969414,4,14.74222778,17.46132792,20.18042806,22.89952819,25.61862833,,,,,,,35.43415785,38.14767508,45.21722123,55.78260753,,,,,,,-,17.93,17.93
221,1656,25.20743649,15.6496911,0,-96,6,6,12,17.65,17.65,-,2615.75,2839.99,2669.42603423497,4,15.6496911,18.03912745,20.4285638,22.81800014,25.20743649,,,,,,,33.2620304,41.24770521,49.45937985,57.88405903,,,,,,,-,17.65,17.65
222,1815,25.1250182,8.601144138,0,-96,6,6,12,17.59,17.59,-,1689.99,3529.47,2094.42992508982,4,8.601144138,12.73211265,16.86308117,20.99404969,25.1250182,,,,,,,23.42213522,25.99645431,33.00923033,43.59800115,,,,,,,-,17.59,17.59
223,81,25.01942663,7.019262469,0,-96,6,6,12,17.51,17.51,-,2833.13,4730.79,3031.8289420436,4,7.019262469,11.51930351,16.01934455,20.51938559,25.01942663,,,,,,,48.15224992,71.10958791,94.34996683,118.0320736,,,,,,,-,17.51,17.51
224,1785,25.00929135,10.49254862,0,-96,6,6,12,17.51,17.51,-,908.4,1517.05,3084.41905743596,4,10.49254862,14.1217343,17.75091998,21.38010567,25.00929135,,,,,,,37.455317,44.43628128,53.00955597,62.91416466,,,,,,,-,17.51,17.51
225,1654,24.93444311,10.83371768,0,-96,6,6,12,17.45,17.45,-,1149.68,2756.44,2476.77397231091,4,10.83371768,14.35889903,17.88408039,21.40926175,24.93444311,,,,,,,27.848594,31.0727281,38.26314998,48.65265759,,,,,,,-,17.45,17.45
226,88,24.78133672,6.375511673,0,-96,6,6,12,17.35,17.35,-,2885.04,4319.93,1932.07598870876,4,6.375511673,10.97696794,15.5784242,20.17988046,24.78133672,,,,,,,38.25222725,61.39705211,85.04776392,109.4795323,,,,,,,-,17.35,17.35
227,1761,24.74976248,13.40719707,0,-96,6,6,12,17.32,17.32,-,2368.55,2663.85,2165.35541641894,4,13.40719707,16.24283842,19.07847977,21.91412113,24.74976248,,,,,,,29.39225003,38.70420952,48.32512699,58.23723697,,,,,,,-,17.32,17.32
228,1753,24.60955658,9.308521763,0,-96,6,6,12,17.23,17.23,-,798.55,2771.5,2132.04708762967,4,9.308521763,13.13378047,16.95903917,20.78429788,24.60955658,,,,,,,23.13264153,25.01842855,32.27298334,43.83995901,,,,,,,-,17.23,17.23
229,1708,24.37762621,13.08149175,0,-96,6,6,12,17.06,17.06,-,2372.19,4300.91,717.864081390011,4,13.08149175,15.90552537,18.72955898,21.5535926,24.37762621,,,,,,,19.21746476,40.0508337,60.94682791,81.90184634,,,,,,,-,17.06,17.06
230,1807,24.1806221,10.90757748,0,-96,6,6,12,16.93,16.93,-,2226.86,3908.42,1357.97886128449,4,10.90757748,14.22583864,17.54409979,20.86236094,24.1806221,,,,,,,25.46939585,43.63746585,62.06480498,80.73650495,,,,,,,-,16.93,16.93
231,1806,24.05494604,10.72558244,0,-96,6,6,12,16.84,16.84,-,1118.88,2959.13,2244.77623287994,4,10.72558244,14.05792334,17.39026424,20.72260514,24.05494604,,,,,,,34.64876825,53.64672378,72.91047581,92.42474071,,,,,,,-,16.84,16.84
232,1719,23.97045968,8.510806329,0,-96,6,6,12,16.78,16.78,-,2249.81,4524.29,3725.47172128402,4,8.510806329,12.37571967,16.24063301,20.10554634,23.97045968,,,,,,,54.56545256,77.92996468,101.5371075,125.5286098,,,,,,,-,16.78,16.78
233,1749,23.9536364,6.289911044,0,-96,6,6,12,16.77,16.77,-,3082.46,4965.37,1345.81627324112,4,6.289911044,10.70584238,15.12177372,19.53770506,23.9536364,,,,,,,31.99127404,55.79464551,79.66368463,103.9632245,,,,,,,-,16.77,16.77
234,1724,23.92527255,11.73725238,0,-96,6,6,12,16.75,16.75,-,2737.21,4673.95,659.406215649126,4,11.73725238,14.78425742,17.83126247,20.87826751,23.92527255,,,,,,,19.1601893,40.47647981,61.88656948,83.38506474,,,,,,,-,16.75,16.75
235,1721,23.91059552,5.292015791,0,-96,6,6,12,16.74,16.74,-,2398.54,3797.17,2720.0670463895,4,5.292015791,9.946660723,14.60130565,19.25595059,23.91059552,,,,,,,50.64106302,78.38732623,106.7965253,135.9443189,,,,,,,-,16.74,16.74
236,1658,23.84964877,14.31761782,0,-96,6,6,12,16.69,16.69,-,2535.5,2604.86,1410.8758123282,4,14.31761782,16.70062555,19.08363329,21.46664103,23.84964877,,,,,,,20.18012394,26.85138846,33.78211096,40.95737229,,,,,,,-,16.69,16.69
237,1648,23.81945649,10.3522582,0,-96,6,6,12,16.67,16.67,-,1025.49,2790.78,1472.68032762682,4,10.3522582,13.71905777,17.08585735,20.45265692,23.81945649,,,,,,,18.14782966,21.74095114,29.53078814,40.70505535,,,,,,,-,16.67,16.67
238,1750,23.69297359,7.061203115,0,-96,6,6,12,16.59,16.59,-,3021.81,4014.95,2313.27189133753,4,7.061203115,11.21914573,15.37708835,19.53503097,23.69297359,,,,,,,40.88793338,61.75576919,83.11141104,105.1281135,,,,,,,-,16.59,16.59
239,1835,23.63582128,8.862307014,0,-96,6,6,12,16.55,16.55,-,1975.27,2757.73,2651.04243113203,4,8.862307014,12.55568558,16.24906415,19.94244272,23.63582128,,,,,,,41.25234395,58.0762479,75.35011643,93.42134194,,,,,,,-,16.55,16.55
240,1836,23.6246225,6.324814855,0,-96,6,6,12,16.54,16.54,-,2435.18,2887.01,1794.13865210854,4,6.324814855,10.64976677,14.97471868,19.29967059,23.6246225,,,,,,,33.06462628,49.8118465,67.11443703,85.03393421,,,,,,,-,16.54,16.54
241,1716,23.6046407,7.164539853,0,-96,6,6,12,16.52,16.52,-,2185.85,4171.27,2454.94664522968,4,7.164539853,11.27456506,15.38459028,19.49461549,23.6046407,,,,,,,45.43963318,72.41297462,99.80407854,127.6615928,,,,,,,-,16.52,16.52
242,1714,23.57936358,7.472010371,0,-96,6,6,12,16.51,16.51,-,2888.37,4423.12,1934.95057135886,4,7.472010371,11.49884867,15.52568698,19.55252528,23.57936358,,,,,,,41.22454082,67.73135762,94.73527878,122.4527397,,,,,,,-,16.51,16.51
243,1748,23.54834623,7.83147903,0,-96,6,6,12,16.48,16.48,-,3147.88,4470.32,2575.11104836179,4,7.83147903,11.76069583,15.68991263,19.61912943,23.54834623,,,,,,,40.85968152,59.67481086,78.78591849,98.49101777,,,,,,,-,16.48,16.48
244,1715,23.54306086,7.455112119,0,-96,6,6,12,16.48,16.48,-,3223.44,4194.56,1755.62394652349,4,7.455112119,11.4770993,15.49908649,19.52107367,23.54306086,,,,,,,38.23998519,61.675028,85.37103483,109.5198905,,,,,,,-,16.48,16.48
245,1720,23.53651041,7.216724415,0,-96,6,6,12,16.48,16.48,-,3402.56,3630,3410.92928432288,4,7.216724415,11.29667091,15.37661741,19.45656391,23.53651041,,,,,,,56.47959296,79.66972705,103.5128006,128.1129108,,,,,,,-,16.48,16.48
246,1756,23.46115624,8.702616466,0,-96,6,6,12,16.42,16.42,-,1471.88,1909.12,2286.99745247262,4,8.702616466,12.39225141,16.08188635,19.7715213,23.46115624,,,,,,,29.06659202,35.5899766,43.42974242,52.37689074,,,,,,,-,16.42,16.42
247,199,23.44482449,7.168912521,0,-96,6,6,12,16.41,16.41,-,2429.85,3954.96,2718.83488364573,4,7.168912521,11.23789051,15.30686851,19.3758465,23.44482449,,,,,,,47.98004297,73.15443219,98.68505629,124.7541504,,,,,,,-,16.41,16.41
248,1717,23.37686901,8.43922962,0,-96,6,6,12,16.36,16.36,-,3285.27,4364.61,3072.9579274443,4,8.43922962,12.17363947,15.90804932,19.64245916,23.37686901,,,,,,,48.07346667,68.35515848,88.95875931,110.1686799,,,,,,,-,16.36,16.36
249,1854,23.36510584,12.69971833,0,-96,6,6,12,16.36,16.36,-,1117.86,1799.02,2145.18112155019,4,12.69971833,15.3660652,18.03241208,20.69875896,23.36510584,,,,,,,26.97247307,32.79236105,40.1175759,48.6895486,,,,,,,-,16.36,16.36
250,1751,23.32104391,8.253164746,0,-96,6,6,12,16.32,16.32,-,3217.49,4516.38,2189.59147384664,4,8.253164746,12.02013454,15.78710433,19.55407412,23.32104391,,,,,,,39.01141983,60.3639419,81.95086068,103.8445533,,,,,,,-,16.32,16.32
251,14,23.31012144,10.00596594,0,-96,6,6,12,16.32,16.32,-,2629.6,3551.1,3281.82042902128,4,10.00596594,13.33200482,16.65804369,19.98408257,23.31012144,,,,,,,45.22995921,60.46616736,76.0760281,92.22988842,,,,,,,-,16.32,16.32
252,1722,23.23118301,6.278511079,0,-96,6,6,12,16.26,16.26,-,3607.2,4436.54,2302.50306922773,4,6.278511079,10.51667906,14.75484705,18.99301503,23.23118301,,,,,,,39.33905069,58.18557939,77.46492597,97.34624441,,,,,,,-,16.26,16.26
253,1752,23.1668343,6.07263224,0,-96,6,6,12,16.22,16.22,-,3596.33,4571.54,1901.66484424143,4,6.07263224,10.34618276,14.61973327,18.89328379,23.1668343,,,,,,,33.65698988,51.42454887,69.67609874,88.53699111,,,,,,,-,16.22,16.22
254,122,23.12899483,6.886150351,0,-96,6,6,12,16.19,16.19,-,2721.23,3095.4,1613.98713707487,4,6.886150351,10.94686147,15.00757259,19.06828371,23.12899483,,,,,,,31.50805312,48.20012302,65.36421225,83.10207741,,,,,,,-,16.19,16.19
255,1838,23.10824955,7.834417221,0,-96,6,6,12,16.18,16.18,-,2752.92,4698.81,2252.41676498782,4,7.834417221,11.6528753,15.47133339,19.28979147,23.10824955,,,,,,,41.31462695,65.93806479,90.88926758,116.3896828,,,,,,,-,16.18,16.18
256,1647,23.086209,8.29999025,0,-96,6,6,12,16.16,16.16,-,1480.4,2734.15,1722.39079451583,4,8.29999025,11.99654494,15.69309963,19.38965431,23.086209,,,,,,,19.66551938,22.19984464,27.96628294,36.34375365,,,,,,,-,16.16,16.16
257,1718,22.9087966,8.601753721,0,-96,6,6,12,16.04,16.04,-,3519.03,4024.27,2358.89583233334,4,8.601753721,12.17851444,15.75527516,19.33203588,22.9087966,,,,,,,37.62599063,53.24766225,69.35901457,86.18367382,,,,,,,-,16.04,16.04
258,1837,22.85202655,6.858033864,0,-96,6,6,12,16,16,-,4157.48,4753.45,1607.96122166712,4,6.858033864,10.85653204,14.85503021,18.85352838,22.85202655,,,,,,,32.58722287,50.48814127,68.55545239,87.1689753,,,,,,,-,16,16
259,1653,22.57312681,10.49382571,0,-96,6,6,12,15.8,15.8,-,1964.34,3819.51,1451.27555072007,4,10.49382571,13.51365099,16.53347626,19.55330154,22.57312681,,,,,,,17.6206046,20.86421543,27.8616701,37.88374677,,,,,,,-,15.8,15.8
260,1778,22.25015002,8.751038356,0,-96,6,6,12,15.58,15.58,-,2013.51,2105,1067.17109223648,4,8.751038356,12.12581627,15.50059419,18.8753721,22.25015002,,,,,,,17.7021617,25.10772929,33.0565493,41.49884829,,,,,,,-,15.58,15.58
261,1652,21.85417004,11.28120879,0,-96,6,6,12,15.3,15.3,-,1267.41,2184.48,2375.36792624615,4,11.28120879,13.9244491,16.56768942,19.21092973,21.85417004,,,,,,,25.85632421,28.03240403,32.38242631,38.48937933,,,,,,,-,15.3,15.3
262,1334,21.78036535,6.716677161,0,-96,6,6,12,15.25,15.25,-,2620.83,4560.91,1620.93212136074,4,6.716677161,10.48259921,14.24852126,18.01444331,21.78036535,,,,,,,34.28872945,58.07209165,82.16489186,106.9517055,,,,,,,-,15.25,15.25
263,1650,21.77544746,10.61327642,0,-96,6,6,12,15.24,15.24,-,1897.47,2191.04,1625.49168245751,4,10.61327642,13.40381918,16.19436194,18.9849047,21.77544746,,,,,,,21.49763373,26.99965625,33.39233904,40.53881598,,,,,,,-,15.24,15.24
264,1617,21.28666832,10.66434073,0,-96,6,6,12,14.9,14.9,-,1084.98,2594.31,2366.23623917744,4,10.66434073,13.31992263,15.97550452,18.63108642,21.28666832,,,,,,,33.72259522,49.75980597,65.98645978,82.39166344,,,,,,,-,14.9,14.9
265,1808,21.26482383,12.31860837,0,-96,6,6,12,14.89,14.89,-,1187.19,2540.59,2208.30039701765,4,12.31860837,14.55516224,16.7917161,19.02826997,21.26482383,,,,,,,30.74848404,44.94705981,59.26681234,73.70077381,,,,,,,-,14.89,14.89
266,1616,21.00425297,11.48219401,0,-96,6,6,12,14.7,14.7,-,1606.85,3531.17,0,4,11.48219401,13.86270875,16.24322349,18.62373823,21.00425297,,,,,,,10.73298049,29.96687621,49.21785417,68.48493211,,,,,,,-,14.7,14.7
267,1651,20.93917079,7.788505783,0,-96,6,6,12,14.66,14.66,-,388.42,730.96,468.421458855508,4,7.788505783,11.07617203,14.36383829,17.65150454,20.93917079,,,,,,,10.37320474,16.39371955,23.3625085,31.14473171,,,,,,,-,14.66,14.66
268,690,20.46875221,10.25561826,0,-96,6,6,12,14.33,14.33,-,2550.51,2646.06,2773.10485877239,4,10.25561826,12.80890175,15.36218524,17.91546872,20.46875221,,,,,,,37.2337725,47.09357757,57.3977138,68.23278547,,,,,,,-,14.33,14.33
269,1813,20.29563139,8.046192254,0,-96,6,6,12,14.21,14.21,-,558.95,1079.08,2191.66445926071,4,8.046192254,11.10855204,14.17091182,17.2332716,20.29563139,,,,,,,26.28041951,30.89219576,36.82949647,43.87080119,,,,,,,-,14.21,14.21
270,1755,19.7366986,9.080082958,0,-96,6,6,12,13.82,13.82,-,1634.58,2745.95,2529.26312679145,4,9.080082958,11.74423687,14.40839078,17.07254469,19.7366986,,,,,,,28.18941258,31.2155228,36.71247579,44.20921185,,,,,,,-,13.82,13.82
271,891,19.55593703,6.21565814,0,-96,6,6,12,13.69,13.69,-,3432.72,3708.49,733.741641342551,4,6.21565814,9.550727862,12.88579758,16.2208673,19.55593703,,,,,,,22.17749868,37.25282917,52.62088895,68.74172798,,,,,,,-,13.69,13.69
272,1747,19.49297022,6.402276753,0,-96,6,6,12,13.65,13.65,-,3509.35,3757.11,883.452395934028,4,6.402276753,9.674950119,12.94762348,16.22029685,19.49297022,,,,,,,19.74772982,30.80769977,42.05029446,53.9248309,,,,,,,-,13.65,13.65
273,1814,19.48756339,15.42979965,0,-96,6,6,12,13.64,13.64,-,2267.81,2536.77,2563.40339613361,4,15.42979965,16.44424058,17.45868152,18.47312245,19.48756339,,,,,,,27.03777057,28.44552836,30.53365205,33.16762525,,,,,,,-,15.4297996487898,13.64
274,1820,19.31033037,9.98694574,0,-96,6,6,12,13.52,13.52,-,1750.33,1884.21,1791.19246708058,4,9.98694574,12.3177919,14.64863806,16.97948421,19.31033037,,,,,,,22.32194746,26.94481837,32.05731225,37.59609893,,,,,,,-,13.52,13.52
275,1655,19.25359758,6.683589893,0,-96,6,6,12,13.48,13.48,-,3449.3,3585.59,700.591811852318,4,6.683589893,9.826091814,12.96859374,16.11109566,19.25359758,,,,,,,19.55880029,32.31189011,45.31410675,58.78459231,,,,,,,-,13.48,13.48
276,1644,18.73281771,7.368924074,0,-96,6,6,12,13.11,13.11,-,671.73,741.15,2505.8119057494,4,7.368924074,10.20989748,13.05087089,15.8918443,18.73281771,,,,,,,30.31908461,35.8810956,41.88792055,48.30037012,,,,,,,-,13.11,13.11
277,1614,18.52991013,13.21234574,0,-96,6,6,12,12.97,12.97,-,1296.42,1502.66,178.52778933077,4,13.21234574,14.54173684,15.87112793,17.20051903,18.52991013,,,,,,,5.469016935,10.23956021,15.11008227,20.07483421,,,,,,,-,13.2123457364411,12.97
278,1767,18.46314486,5.385224001,0,-96,6,6,12,12.92,12.92,-,3043.16,3116.36,2183.75073843447,4,5.385224001,8.654704216,11.92418443,15.19366465,18.46314486,,,,,,,35.99223597,50.39424704,65.10679182,80.4090412,,,,,,,-,12.92,12.92
279,802,13.89196119,3.065125045,0,-96,6,6,12,9.72,9.72,-,2187.53,2388.43,1388.37320762467,4,3.065125045,5.77183408,8.478543115,11.18525215,13.89196119,,,,,,,24.02865929,34.27405451,44.64629184,55.56076744,,,,,,,-,9.72,9.72
280,786,13.68054507,2.880349912,0,-96,6,6,12,9.58,9.58,-,2015.55,2134.99,1358.18907118712,4,2.880349912,5.5803987,8.280447489,10.98049628,13.68054507,,,,,,,22.44767561,31.40514052,40.48022695,50.1000269,,,,,,,-,9.58,9.58
281,233,12.87637791,4.678090294,0,-96,6,6,12,9.01,9.01,-,1413.79,1567.67,1908.64250884252,4,4.678090294,6.727662199,8.777234103,10.82680601,12.87637791,,,,,,,24.62738484,30.17621732,35.73946533,41.90733696,,,,,,,-,9.01,9.01
282,233,12.84396528,5.034627632,0,-96,6,6,12,8.99,8.99,-,1380.8,1438.07,1826.67653695526,4,5.034627632,6.986962043,8.939296454,10.89163087,12.84396528,,,,,,,26.06676641,33.87127038,41.68369951,49.76941547,,,,,,,-,8.99,8.99
283,233,12.7939493,4.342997127,0,-96,6,6,12,8.96,8.96,-,1226.79,1382.42,1611.21158336604,4,4.342997127,6.45573517,8.568473214,10.68121126,12.7939493,,,,,,,21.28882201,26.47281821,31.66920796,37.37236271,,,,,,,-,8.96,8.96
284,233,12.77854957,4.932522943,0,-96,6,6,12,8.94,8.94,-,1457.85,1642.78,2025.36347644016,4,4.932522943,6.8940296,8.855536258,10.81704292,12.77854957,,,,,,,24.9972577,29.74381738,34.49587029,39.66487963,,,,,,,-,8.94,8.94
285,802,11.80507612,4.714590103,0,-96,6,6,12,8.26,8.26,-,1115.94,1324.88,1198.29168949066,4,4.714590103,6.487211607,8.25983311,10.03245461,11.80507612,,,,,,,15.2038977,18.4269801,21.87587969,25.78444575,,,,,,,-,8.26,8.26
286,802,11.71927513,3.515785963,0,-96,6,6,12,8.2,8.2,-,755.57,893.99,547.674060507406,4,3.515785963,5.566658256,7.617530548,9.66840284,11.71927513,,,,,,,8.566769048,11.6628368,15.00138945,18.84559531,,,,,,,-,8.2,8.2
287,389,10.9813718,5.90471981,0,-96,6,6,12,7.69,7.69,-,137.23,137.23,1158.9478618952,4,5.90471981,7.173882806,8.443045803,9.712208799,10.9813718,,,,,,,13.3291915,15.08078314,17.10073176,19.56364141,,,,,,,-,7.69,7.69
288,1298,10.91949208,2.874757362,0,-96,6,6,12,7.64,7.64,-,197.74,197.74,250.554266493061,4,2.874757362,4.885941041,6.89712472,8.9083084,10.91949208,,,,,,,4.520247079,6.553227831,8.916106966,12.229174,,,,,,,-,7.64,7.64
289,389,10.83513259,5.252135483,0,-96,6,6,12,7.58,7.58,-,131.39,131.39,1190.25064313919,4,5.252135483,6.647884761,8.043634039,9.439383317,10.83513259,,,,,,,13.63512797,15.38152388,17.28074195,19.7988424,,,,,,,-,7.58,7.58
290,166,8.171775038,1.693632889,0,-96,6,6,12,5.72,5.72,-,97.98,97.98,37.9701329072063,4,1.693632889,3.313168426,4.932703963,6.552239501,8.171775038,,,,,,,1.276178813,2.181686851,3.521021474,5.591377465,,,,,,,-,5.72,5.72
291,868,7.945213132,1.630785668,0,-96,6,6,12,5.56,5.56,-,116.58,116.58,0,4,1.630785668,3.209392534,4.7879994,6.366606266,7.945213132,,,,,,,1.067329414,2.147256879,3.442097061,5.649529572,,,,,,,-,5.56,5.56
292,868,7.70090026,1.929009714,0,-96,6,6,12,5.39,5.39,-,155.34,155.34,8.51923604448177,4,1.929009714,3.371982351,4.814954987,6.257927623,7.70090026,,,,,,,0.987029451,1.896853316,2.964304377,4.640906905,,,,,,,-,5.39,5.39
293,57,5.179470847,2.102582068,0,-96,6,6,12,3.63,3.63,-,126.27,126.27,0,4,2.102582068,2.871804263,3.641026458,4.410248652,5.179470847,,,,,,,0.309709132,0.619418264,1.126879179,1.731284298,,,,,,,-,3.63,3.63
294,440,3.9815137,0.100172645,0,-96,6,6,12,2.79,2.79,-,0,0,0,4,0.100172645,1.070507909,2.040843172,3.011178436,3.9815137,,,,,,,0.339294319,0.678588638,1.461077257,2.347041495,,,,,,,-,2.79,2.79
295,1298,2.077698437,0,0,96,6,6,12,1.45,1.45,-,0,0,0,4,0,0.519424609,1.038849218,1.558273828,2.077698437,,,,,,,0.191259574,0.382519149,0.573778723,0.932696432,,,,,,,-,1.45,1.45
296,1665,1.4,0,1.4,96,6,6,12,1.03,1.03,-,0,0,26.3965322889364,1,0,1.4,0,0,0,,,,,,,0.263965323,0,0,0,,,,,,,-,1.4,1.03
