line,BusFrom,BusTo,X,Pmin,Pmax,ratio,IsBuildPlineLimit
1298,1013,892,0.00496,-57,57,1,NO
1299,1206,892,0.01405,-90,90,1,NO
1300,1448,892,0.0157,-140,140,1,NO
1301,1312,893,0.01488,-140,140,1,NO
1302,1449,893,0.0157,-140,140,1,NO
1303,894,1077,0.02397,-140,140,1,NO
1304,1514,894,0.01653,-140,140,1,NO
1305,986,895,0.00331,-140,140,1,NO
1306,1424,895,0.02149,-140,140,1,NO
1307,1083,896,0.01818,-120,120,1,NO
1308,897,898,0.00083,-57,57,1,NO
1309,898,1289,0.05041,-57,57,1,NO
1310,2089,898,0.02727,-57,57,1,NO
1311,923,899,0.04959,-114,114,1,NO
1312,1230,900,0.00248,-140,140,1,NO
1313,1482,900,0.03884,-140,140,1,NO
1314,961,901,0.02397,-120,120,1,NO
1315,901,1561,0.00826,-120,120,1,NO
1316,903,902,0.00413,-141,141,1,NO
1317,903,916,0.0157,-140,140,1,NO
1318,1184,903,0.01653,-140,140,1,NO
1319,1201,904,0.0124,-114,114,1,NO
1320,906,905,0.0001,-438,438,1,NO
1321,905,1372,0.00413,-114,114,1,NO
1322,905,1569,0.00579,-114,114,1,NO
1323,1095,906,0.01157,-114,114,1,NO
1324,1570,906,0.00661,-114,114,1,NO
1325,907,1201,0.01488,-114,114,1,NO
1326,908,1203,0.01488,-114,114,1,NO
1327,1387,908,0.00744,-76,76,1,NO
1328,1058,909,0.00992,-120,120,1,NO
1329,1245,909,0.03554,-120,120,1,NO
1330,910,1156,0.01983,-140,140,1,NO
1331,910,1251,0.00744,-140,140,1,NO
1332,911,979,0.0686,-232,232,1,NO
1333,911,1478,0.0405,-232,232,1,NO
1334,912,965,0.04132,-114,114,1,NO
1335,1025,912,0.16198,-114,114,1,NO
1336,1293,912,0.11074,-114,114,1,NO
1337,1294,912,0.11074,-114,114,1,NO
1338,1420,912,0.04628,-114,114,1,NO
1339,912,1572,0.02231,-114,114,1,NO
1340,1454,913,0.06364,-57,57,1,NO
1341,1577,913,0.05124,-57,57,1,NO
1342,1279,914,0.00744,-140,140,1,NO
1343,933,915,0.00248,-114,114,1,NO
1344,1072,915,0.00248,-114,114,1,NO
1345,1095,915,0.01322,-141,141,1,NO
1346,1236,915,0.00826,-114,114,1,NO
1347,934,916,0.00248,-114,114,1,NO
1348,1073,916,0.00248,-114,114,1,NO
1349,1095,916,0.01322,-141,141,1,NO
1350,917,1413,0.06529,-140,140,1,NO
1351,1426,917,0.07273,-85,85,1,NO
1352,1503,918,0.04545,-140,140,1,NO
1353,974,919,0.05455,-120,120,1,NO
1354,919,1049,0.06364,-114,114,1,NO
1355,1077,919,0.02397,-140,140,1,NO
1356,1102,920,0.00826,-120,120,1,NO
1357,920,1343,0.02479,-114,114,1,NO
1358,1575,920,0.05124,-120,120,1,NO
1359,921,1207,0.0281,-114,114,1,NO
1360,921,1344,0.02479,-114,114,1,NO
1361,1513,921,0.06033,-140,140,1,NO
1362,922,923,0.00083,-57,57,1,NO
1363,924,1071,0.01901,-140,140,1,NO
1364,925,926,0.00165,-114,114,1,NO
1365,926,1190,0.05041,-140,140,1,NO
1366,927,928,0.00331,-140,140,1,NO
1367,1220,928,0.00826,-140,140,1,NO
1368,929,1139,0.02645,-114,114,1,NO
1369,929,1240,0.01157,-120,120,1,NO
1370,1410,929,0.04215,-90,90,1,NO
1371,1138,930,0.00826,-114,114,1,NO
1372,932,931,0.00165,-140,140,1,NO
1373,932,1381,0.00331,-140,140,1,NO
1374,1452,932,0.00579,-140,140,1,NO
1375,935,936,0.00248,-114,114,1,NO
1376,1235,936,0.01322,-120,120,1,NO
1377,936,1565,0.00496,-85,85,1,NO
1378,937,938,0.00083,-114,114,1,NO
1379,1095,938,0.00413,-114,114,1,NO
1380,938,1531,0.00579,-114,114,1,NO
1381,939,1416,0.02727,-140,140,1,NO
1382,1513,939,0.00826,-140,140,1,NO
1383,940,944,0.00083,-114,114,1,NO
1384,941,944,0.00083,-114,114,1,NO
1385,957,942,0.01983,-104,104,1,NO
1386,942,1096,0.00496,-114,114,1,NO
1387,1274,943,0.01653,-120,120,1,NO
1388,1539,943,0.00744,-120,120,1,NO
1389,944,1117,0.01488,-140,140,1,NO
1390,944,1591,0.0124,-140,140,1,NO
1391,947,1229,0.00744,-120,120,1,NO
1392,948,1199,0.01736,-140,140,1,NO
1393,1256,948,0.02727,-140,140,1,NO
1394,1087,949,0.01405,-140,140,1,NO
1395,949,1422,0.0314,-140,140,1,NO
1396,950,979,0.00248,-57,57,1,NO
1397,951,978,0.00248,-57,57,1,NO
1398,953,952,0.00331,-90,90,1,NO
1399,953,1075,0.03471,-140,140,1,NO
1400,1184,953,0.01736,-114,114,1,NO
1401,954,968,0.0438,-57,57,1,NO
1402,997,955,0.01653,-140,140,1,NO
1403,997,956,0.00992,-140,140,1,NO
1404,1063,957,0.01074,-140,140,1,NO
1405,1469,958,0.00744,-57,57,1,NO
1406,1168,959,0.07521,-57,57,1,NO
1407,1350,959,0.08264,-57,57,1,NO
1408,960,961,0.00579,-28,28,1,NO
1409,1282,961,0.00661,-114,114,1,NO
1410,978,962,0.03636,-114,114,1,NO
1411,1581,962,0.07273,-57,57,1,NO
1412,963,1331,0.00909,-120,120,1,NO
1413,1460,963,0.01405,-140,140,1,NO
1414,1338,964,0.03636,-120,120,1,NO
1415,964,1345,0.0405,-120,120,1,NO
1416,965,973,0.01983,-114,114,1,NO
1417,967,966,0.0001,-438,438,1,NO
1418,966,1149,0.09917,-85,85,1,NO
1419,966,1215,0.11983,-114,114,1,NO
1420,1263,966,0.03554,-114,114,1,NO
1421,967,982,0.07686,-90,90,1,NO
1422,1268,967,0.1876,-114,114,1,NO
1423,967,1324,0.01736,-90,90,1,NO
1424,967,1502,0.21074,-114,114,1,NO
1425,979,968,0.12975,-90,90,1,NO
1426,1025,968,0.08926,-57,57,1,NO
1427,1516,968,0.0405,-57,57,1,NO
1428,969,971,0.00083,-114,114,1,NO
1429,972,970,0.00331,-57,57,1,NO
1430,971,1382,0.00248,-114,114,1,NO
1431,972,1235,0.02066,-120,120,1,NO
1432,1384,972,0.00165,-114,114,1,NO
1433,979,973,0.02149,-114,114,1,NO
1434,1480,973,0.00744,-57,57,1,NO
1435,1481,973,0.00744,-57,57,1,NO
1436,974,1431,0.09504,-120,120,1,NO
1437,1354,975,0.01818,-140,140,1,NO
1438,1366,975,0.02149,-114,114,1,NO
1439,976,1415,0.00083,-114,114,1,NO
1440,977,1415,0.00083,-114,114,1,NO
1441,998,978,0.05207,-140,140,1,NO
1442,978,1024,0.19504,-90,90,1,NO
1443,1293,978,0.07603,-114,114,1,NO
1444,1318,978,0.07355,-90,90,1,NO
1445,1478,978,0.0314,-152,152,1,NO
1446,1319,979,0.07355,-90,90,1,NO
1447,979,1501,0.03471,-114,114,1,NO
1448,981,980,0.00413,-57,57,1,NO
1449,981,1292,0.00496,-120,120,1,NO
1450,1402,981,0.06116,-120,120,1,NO
1451,982,1470,0.07025,-90,90,1,NO
1452,985,983,0.00496,-90,90,1,NO
1453,986,984,0.00413,-140,140,1,NO
1454,1058,985,0.01074,-120,120,1,NO
1455,985,1306,0.00413,-120,120,1,NO
1456,1307,986,0.00413,-140,140,1,NO
1457,987,989,0.00744,-114,114,1,NO
1458,988,990,0.00661,-114,114,1,NO
1459,989,996,0.02314,-120,120,1,NO
1460,1125,989,0.00083,-114,114,1,NO
1461,1126,990,0.00083,-114,114,1,NO
1462,1501,991,0.05289,-114,114,1,NO
1463,1183,992,0.01405,-140,140,1,NO
1464,992,1459,0.00165,-140,140,1,NO
1465,994,993,0.0001,-438,438,1,NO
1466,994,1289,0.02479,-57,57,1,NO
1467,1407,994,0.06033,-57,57,1,NO
1468,1017,995,0.03802,-114,114,1,NO
1469,1112,995,0.00496,-140,140,1,NO
1470,1145,995,0.02645,-140,140,1,NO
1471,1378,995,0.00909,-140,140,1,NO
1472,1539,995,0.02314,-140,140,1,NO
1473,1401,996,0.02727,-114,114,1,NO
1474,1111,997,0.00331,-140,140,1,NO
1475,1127,997,0.02562,-120,120,1,NO
1476,1222,997,0.02562,-120,120,1,NO
1477,1572,998,0.01074,-114,114,1,NO
1478,1241,999,0.0157,-90,90,1,NO
1479,999,1311,0.02975,-114,114,1,NO
1480,1000,1556,0.00165,-57,57,1,NO
1481,1001,1556,0.00165,-57,57,1,NO
1482,1002,1003,0.00496,-120,120,1,NO
1483,1003,1491,0.01157,-140,140,1,NO
1484,1008,1004,0.00909,-90,90,1,NO
1485,1005,1007,0.00248,-76,76,1,NO
1486,1006,1008,0.00083,-140,140,1,NO
1487,1007,1010,0.00413,-90,90,1,NO
1488,1553,1007,0.00661,-90,90,1,NO
1489,1552,1008,0.00661,-90,90,1,NO
1490,1371,1009,0.00083,-90,90,1,NO
1491,1552,1011,0.0157,-90,90,1,NO
1492,1193,1012,0.04132,-90,90,1,NO
1493,1553,1012,0.05702,-90,90,1,NO
1494,1014,1017,0.00165,-114,114,1,NO
1495,1015,1019,0.00331,-114,114,1,NO
1496,1016,1018,0.00165,-114,114,1,NO
1497,1191,1017,0.00331,-114,114,1,NO
1498,1192,1018,0.00248,-114,114,1,NO
1499,1018,1401,0.0124,-114,114,1,NO
1500,1019,1191,0.00248,-114,114,1,NO
1501,1287,1019,0.02149,-114,114,1,NO
1502,1020,1522,0.00909,-114,114,1,NO
1503,1021,1136,0.0157,-140,140,1,NO
1504,1468,1021,0.00083,-90,90,1,NO
1505,1230,1022,0.00413,-90,90,1,NO
1506,1231,1023,0.00413,-90,90,1,NO
1507,1025,1024,0.0001,-438,438,1,NO
1508,1308,1024,0.03223,-57,57,1,NO
1509,2083,1024,0.12066,-90,90,1,NO
1510,1872,1025,0.06612,-90,90,1,NO
1511,1153,1026,0.02314,-114,114,1,NO
1512,1583,1026,0.00744,-120,120,1,NO
1513,1216,1027,0.00661,-57,57,1,NO
1514,1216,1028,0.00661,-90,90,1,NO
1515,1217,1029,0.00661,-90,90,1,NO
1516,1031,1030,0.0001,-438,438,1,NO
1517,1524,1030,0.01322,-114,114,1,NO
1518,1216,1031,0.00661,-114,114,1,NO
1519,1524,1032,0.00579,-114,114,1,NO
1520,1523,1033,0.00579,-114,114,1,NO
1521,1217,1034,0.00248,-120,120,1,NO
1522,1216,1035,0.00248,-120,120,1,NO
1523,1217,1036,0.00248,-114,114,1,NO
1524,1523,1037,0.00248,-114,114,1,NO
1525,1524,1038,0.00248,-114,114,1,NO
1526,1040,1039,0.0001,-438,438,1,NO
1527,1216,1039,0.0124,-114,114,1,NO
1528,1524,1040,0.00496,-114,114,1,NO
1529,1041,1043,0.00083,-120,120,1,NO
1530,1044,1042,0.00083,-120,120,1,NO
1531,1142,1043,0.09008,-120,120,1,NO
1532,1043,1217,0.00992,-120,120,1,NO
1533,1044,1217,0.00992,-120,120,1,NO
1534,1523,1044,0.01736,-120,120,1,NO
1535,1306,1045,0.00248,-114,114,1,NO
1536,1536,1045,0.01157,-140,140,1,NO
1537,1046,1050,0.01322,-114,114,1,NO
1538,1047,1050,0.01157,-114,114,1,NO
1539,1048,1049,0.00331,-114,114,1,NO
1540,1049,1450,0.02645,-120,120,1,NO
1541,1147,1050,0.02149,-114,114,1,NO
1542,1071,1051,0.02727,-140,140,1,NO
1543,1440,1051,0.01074,-120,120,1,NO
1544,1436,1052,0.00413,-140,140,1,NO
1545,1439,1052,0.00909,-120,120,1,NO
1546,1083,1053,0.03058,-114,114,1,NO
1547,1223,1053,0.01653,-114,114,1,NO
1548,1243,1053,0.03223,-114,114,1,NO
1549,1266,1053,0.00413,-114,114,1,NO
1550,1161,1054,0.04628,-140,140,1,NO
1551,1436,1054,0.01488,-114,114,1,NO
1552,1450,1054,0.0157,-114,114,1,NO
1553,1055,1079,0.10331,-90,90,1,NO
1554,1489,1055,0.1314,-90,90,1,NO
1555,1056,1057,0.00083,-120,120,1,NO
1556,1057,1083,0.00992,-140,140,1,NO
1557,1237,1059,0.00496,-140,140,1,NO
1558,1059,1331,0.00413,-140,140,1,NO
1559,1061,1063,0.00083,-140,140,1,NO
1560,1062,1095,0.01157,-140,140,1,NO
1561,1464,1063,0.01322,-104,104,1,NO
1562,1064,1065,0.01074,-140,140,1,NO
1563,1065,1284,0.0124,-120,120,1,NO
1564,1549,1065,0.04298,-120,120,1,NO
1565,1425,1066,0.00496,-140,140,1,NO
1566,1589,1066,0.00826,-140,140,1,NO
1567,1067,1069,0.00165,-120,120,1,NO
1568,1070,1068,0.00248,-120,120,1,NO
1569,1069,1390,0.02066,-120,120,1,NO
1570,1546,1069,0.01157,-120,120,1,NO
1571,1070,1326,0.02231,-120,120,1,NO
1572,1356,1070,0.01322,-120,120,1,NO
1573,1133,1074,0.03967,-120,120,1,NO
1574,1552,1074,0.06198,-120,120,1,NO
1575,1335,1075,0.01074,-140,140,1,NO
1576,1120,1078,0.1157,-114,114,1,NO
1577,1080,1081,0.00083,-114,114,1,NO
1578,1184,1081,0.02314,-114,114,1,NO
1579,1081,1385,0.00909,-140,140,1,NO
1580,1099,1082,0.00661,-120,120,1,NO
1581,1119,1082,0.00083,-120,120,1,NO
1582,1082,1266,0.02645,-114,114,1,NO
1583,1138,1084,0.05207,-114,114,1,NO
1584,1084,1343,0.03223,-114,114,1,NO
1585,1233,1085,0.00661,-120,120,1,NO
1586,1244,1086,0.06116,-140,140,1,NO
1587,1086,1328,0.0686,-140,140,1,NO
1588,1087,1557,0.03306,-120,120,1,NO
1589,1088,1182,0.09504,-85,85,1,NO
1590,1088,1219,0.01983,-120,120,1,NO
1591,1088,1593,0.01653,-140,140,1,NO
1592,1431,1089,0.04132,-114,114,1,NO
1593,1574,1089,0.05207,-114,114,1,NO
1594,1090,1092,0.00992,-66,66,1,NO
1595,1091,1093,0.0124,-61,61,1,NO
1596,1428,1092,0.02975,-114,114,1,NO
1597,1092,1489,0.05785,-57,57,1,NO
1598,1429,1093,0.02893,-114,114,1,NO
1599,1093,1489,0.0405,-57,57,1,NO
1600,1094,1491,0.01074,-140,140,1,NO
1601,1545,1094,0.01322,-140,140,1,NO
1602,1511,1095,0.00496,-140,140,1,NO
1603,1095,1532,0.00909,-140,140,1,NO
1604,1220,1096,0.01736,-140,140,1,NO
1605,1096,1403,0.00826,-140,140,1,NO
1606,1096,1492,0.00579,-140,140,1,NO
1607,1495,1096,0.01322,-140,140,1,NO
1608,1096,1510,0.00496,-140,140,1,NO
1609,1098,1097,0.0001,-438,438,1,NO
1610,1120,1097,0.06116,-120,120,1,NO
1611,1097,1471,0.01157,-28,28,1,NO
1612,1098,1419,0.01405,-114,114,1,NO
1613,1098,1472,0.01157,-57,57,1,NO
1614,1237,1099,0.00909,-120,120,1,NO
1615,1100,1101,0.00083,-120,120,1,NO
1616,1101,1232,0.00579,-140,140,1,NO
1617,1374,1101,0.01983,-140,140,1,NO
1618,1102,1585,0.02479,-90,90,1,NO
1619,1571,1103,0.04215,-120,120,1,NO
1620,1104,1190,0.01653,-90,90,1,NO
1621,1359,1104,0.03223,-90,90,1,NO
1622,1167,1105,0.04711,-120,120,1,NO
1623,1166,1106,0.04711,-120,120,1,NO
1624,1170,1106,0.05124,-90,90,1,NO
1625,1108,1107,0.0001,-438,438,1,NO
1626,1107,1343,0.06198,-114,114,1,NO
1627,1108,1451,0.00992,-120,120,1,NO
1628,1111,1109,0.00165,-90,90,1,NO
1629,1112,1110,0.00165,-120,120,1,NO
1630,1535,1111,0.01405,-140,140,1,NO
1631,1275,1112,0.02231,-140,140,1,NO
1632,1113,1511,0.00165,-140,140,1,NO
1633,1114,1267,0.02397,-76,76,1,NO
1634,1114,1354,0.01074,-140,140,1,NO
1635,1114,1409,0.09174,-57,57,1,NO
1636,1483,1114,0.02149,-120,120,1,NO
1637,1115,1181,0.04298,-120,120,1,NO
1638,1484,1115,0.01901,-120,120,1,NO
1639,1500,1115,0.00992,-90,90,1,NO
1640,1285,1116,0.02562,-140,140,1,NO
1641,1117,1538,0.03719,-114,114,1,NO
1642,1118,1119,0.00826,-90,90,1,NO
1643,1271,1119,0.01983,-120,120,1,NO
1644,1301,1120,0.04298,-114,114,1,NO
1645,1571,1120,0.00826,-114,114,1,NO
1646,1121,1231,0.04793,-120,120,1,NO
1647,1121,1553,0.10496,-120,120,1,NO
1648,1143,1122,0.06694,-57,57,1,NO
1649,1169,1122,0.02149,-114,114,1,NO
1650,1283,1122,0.06612,-114,114,1,NO
1651,1342,1123,0.07025,-90,90,1,NO
1652,1528,1123,0.05041,-57,57,1,NO
1653,1127,1124,0.00909,-90,90,1,NO
1654,1452,1127,0.01488,-120,120,1,NO
1655,1128,1129,0.00992,-140,140,1,NO
1656,1553,1129,0.08182,-114,114,1,NO
1657,1130,1131,0.00083,-114,114,1,NO
1658,1232,1131,0.00124,-120,120,1,NO
1659,1131,1383,0.02314,-120,120,1,NO
1660,1132,1195,0.00661,-114,114,1,NO
1661,1532,1132,0.02975,-114,114,1,NO
1662,1430,1133,0.06612,-120,120,1,NO
1663,1512,1136,0.04132,-140,140,1,NO
1664,1284,1137,0.00331,-76,76,1,NO
1665,1368,1138,0.02066,-114,114,1,NO
1666,1435,1138,0.07107,-114,114,1,NO
1667,1525,1138,0.02893,-120,120,1,NO
1668,1600,1138,0.07603,-114,114,1,NO
1669,1229,1139,0.00909,-114,114,1,NO
1670,1451,1139,0.04298,-120,120,1,NO
1671,1140,1188,0.00661,-140,140,1,NO
1672,1257,1140,0.04132,-140,140,1,NO
1673,1357,1140,0.06364,-140,140,1,NO
1674,1396,1140,0.00579,-140,140,1,NO
1675,1598,1140,0.03884,-140,140,1,NO
1676,1189,1141,0.00661,-152,152,1,NO
1677,1191,1141,0.00165,-140,140,1,NO
1678,1191,1141,0.00165,-140,140,1,NO
1679,1302,1141,0.03884,-140,140,1,NO
1680,1397,1141,0.00413,-152,152,1,NO
1681,1142,1426,0.02066,-120,120,1,NO
1682,1143,1745,0.05041,-57,57,1,NO
1683,1212,1144,0.03223,-114,114,1,NO
1684,1595,1144,0.05785,-114,114,1,NO
1685,1145,1274,0.00661,-140,140,1,NO
1686,1146,1318,0.00992,-90,90,1,NO
1687,1581,1146,0.07521,-90,90,1,NO
1688,1485,1147,0.02562,-114,114,1,NO
1689,1382,1148,0.10579,-120,120,1,NO
1690,1576,1148,0.0686,-120,120,1,NO
1691,1258,1149,0.02066,-114,114,1,NO
1692,1313,1149,0.07107,-114,114,1,NO
1693,1151,1150,0.00165,-140,140,1,NO
1694,1151,1216,0.11488,-120,120,1,NO
1695,1417,1151,0.06529,-120,120,1,NO
1696,1153,1152,0.00744,-90,90,1,NO
1697,1490,1153,0.00083,-140,140,1,NO
1698,1193,1154,0.03636,-114,114,1,NO
1699,1228,1155,0.00826,-120,120,1,NO
1700,1357,1155,0.01488,-120,120,1,NO
1701,1157,1158,0.00083,-140,140,1,NO
1702,1158,1222,0.01405,-120,120,1,NO
1703,1453,1158,0.00083,-140,140,1,NO
1704,1161,1159,0.00826,-90,90,1,NO
1705,1162,1160,0.00826,-90,90,1,NO
1706,1358,1161,0.01983,-140,140,1,NO
1707,1485,1162,0.0157,-140,140,1,NO
1708,1536,1163,0.04132,-140,140,1,NO
1709,1164,1166,0.00124,-120,120,1,NO
1710,1165,1167,0.00124,-120,120,1,NO
1711,1452,1166,0.09421,-120,120,1,NO
1712,1453,1167,0.09421,-120,120,1,NO
1713,1476,1168,0.05207,-57,57,1,NO
1714,1389,1170,0.07025,-90,90,1,NO
1715,1269,1171,0.06116,-90,90,1,NO
1716,1556,1171,0.0157,-140,140,1,NO
1717,1172,1539,0.00496,-114,114,1,NO
1718,1175,1580,0.00744,-120,120,1,NO
1719,1176,1178,0.00124,-90,90,1,NO
1720,1177,1580,0.02893,-90,90,1,NO
1721,1384,1179,0.05289,-120,120,1,NO
1722,1522,1179,0.00579,-114,114,1,NO
1723,1365,1180,0.01736,-114,114,1,NO
1724,1181,1190,0.04711,-120,120,1,NO
1725,1182,1448,0.0314,-140,140,1,NO
1726,1182,1449,0.0314,-140,140,1,NO
1727,1463,1182,0.01488,-120,120,1,NO
1728,1194,1183,0.00744,-114,114,1,NO
1729,1183,1315,0.01901,-112,112,1,NO
1730,1183,1460,0.01074,-114,114,1,NO
1731,1183,1488,0.0157,-112,112,1,NO
1732,1236,1184,0.02727,-141,141,1,NO
1733,1367,1185,0.03471,-90,90,1,NO
1734,1489,1185,0.02479,-90,90,1,NO
1735,1188,1186,0.00579,-90,90,1,NO
1736,1187,1189,0.00579,-90,90,1,NO
1737,1188,1256,0.03471,-140,140,1,NO
1738,1380,1189,0.02975,-232,232,1,NO
1739,1473,1190,0.00579,-90,90,1,NO
1740,1474,1190,0.00496,-90,90,1,NO
1741,1209,1192,0.04545,-114,114,1,NO
1742,1192,1282,0.0719,-120,120,1,NO
1743,1192,1288,0.02397,-114,114,1,NO
1744,1192,1578,0.04628,-114,114,1,NO
1745,1576,1193,0.07025,-90,90,1,NO
1746,1534,1194,0.03306,-114,114,1,NO
1747,1195,1278,0.00744,-114,114,1,NO
1748,1353,1196,0.01074,-114,114,1,NO
1749,1199,1197,0.00909,-90,90,1,NO
1750,1200,1198,0.00909,-90,90,1,NO
1751,1200,1355,0.00909,-140,140,1,NO
1752,1517,1200,0.01901,-140,140,1,NO
1753,1202,1201,0.0001,-438,438,1,NO
1754,1373,1201,0.0157,-114,114,1,NO
1755,1527,1201,0.0124,-114,114,1,NO
1756,1202,1338,0.0124,-114,114,1,NO
1757,1523,1202,0.01901,-114,114,1,NO
1758,1325,1203,0.00661,-114,114,1,NO
1759,1203,1345,0.02645,-114,114,1,NO
1760,1524,1203,0.01901,-114,114,1,NO
1761,1204,1279,0.00661,-114,114,1,NO
1762,1536,1204,0.02975,-140,140,1,NO
1763,1205,1380,0.02231,-114,114,1,NO
1764,1599,1206,0.00331,-114,114,1,NO
1765,1208,1209,0.00083,-114,114,1,NO
1766,1479,1209,0.00165,-140,140,1,NO
1767,1210,1345,0.00579,-96,96,1,NO
1768,1211,1346,0.00579,-96,96,1,NO
1769,1213,1212,0.0001,-438,438,1,NO
1770,1280,1212,0.01983,-114,114,1,NO
1771,1212,1582,0.00248,-140,140,1,NO
1772,1281,1213,0.01983,-114,114,1,NO
1773,1336,1213,0.05372,-114,114,1,NO
1774,1213,1593,0.00413,-140,140,1,NO
1775,1594,1213,0.00496,-120,120,1,NO
1776,1214,1504,0.02397,-140,140,1,NO
1777,1249,1215,0.09008,-85,85,1,NO
1778,1348,1217,0.05455,-114,114,1,NO
1779,1444,1217,0.0438,-85,85,1,NO
1780,1219,1218,0.00579,-120,120,1,NO
1781,1219,1505,0.0314,-120,120,1,NO
1782,1222,1221,0.00909,-90,90,1,NO
1783,1250,1223,0.0281,-140,140,1,NO
1784,1224,1226,0.00413,-90,90,1,NO
1785,1225,1227,0.00413,-90,90,1,NO
1786,1261,1226,0.0157,-114,114,1,NO
1787,1226,1383,0.02893,-114,114,1,NO
1788,1227,1260,0.0157,-114,114,1,NO
1789,1228,1368,0.0157,-114,114,1,NO
1790,1498,1230,0.02479,-120,120,1,NO
1791,1499,1231,0.02479,-120,120,1,NO
1792,1233,1312,0.03058,-140,140,1,NO
1793,1363,1233,0.02562,-120,120,1,NO
1794,1233,1382,0.02562,-120,120,1,NO
1795,1526,1233,0.00496,-120,120,1,NO
1796,1599,1233,0.02066,-140,140,1,NO
1797,1347,1234,0.06694,-90,90,1,NO
1798,1564,1234,0.01157,-90,90,1,NO
1799,1239,1238,0.00165,-90,90,1,NO
1800,1239,1535,0.01653,-140,140,1,NO
1801,1565,1239,0.00744,-140,140,1,NO
1802,1518,1241,0.03636,-90,90,1,NO
1803,1243,1242,0.00083,-140,140,1,NO
1804,1251,1243,0.00661,-140,140,1,NO
1805,1244,1311,0.06281,-114,114,1,NO
1806,1244,1326,0.02149,-120,120,1,NO
1807,1244,1330,0.01736,-120,120,1,NO
1808,1546,1244,0.03388,-120,120,1,NO
1809,1291,1245,0.09339,-120,120,1,NO
1810,1327,1245,0.03802,-120,120,1,NO
1811,1245,1425,0.00826,-120,120,1,NO
1812,1246,1248,0.00248,-114,114,1,NO
1813,1247,1375,0.00496,-114,114,1,NO
1814,1248,1375,0.00331,-114,114,1,NO
1815,1390,1248,0.01818,-114,114,1,NO
1816,1427,1249,0.04711,-85,85,1,NO
1817,1251,1250,0.0001,-438,438,1,NO
1818,1250,1271,0.00826,-120,120,1,NO
1819,1290,1250,0.00579,-140,140,1,NO
1820,1310,1250,0.01983,-140,140,1,NO
1821,1250,1403,0.01405,-140,140,1,NO
1822,1251,1487,0.00744,-140,140,1,NO
1823,1514,1252,0.00496,-120,120,1,NO
1824,1514,1253,0.00083,-120,120,1,NO
1825,1253,1544,0.0157,-120,120,1,NO
1826,1256,1254,0.01322,-75,75,1,NO
1827,1257,1255,0.01322,-75,75,1,NO
1828,1508,1257,0.02397,-140,140,1,NO
1829,1259,1336,0.00579,-90,90,1,NO
1830,1259,1563,0.00744,-90,90,1,NO
1831,1260,1261,0.00083,-114,114,1,NO
1832,1340,1261,0.00909,-90,90,1,NO
1833,1337,1262,0.07025,-57,57,1,NO
1834,1528,1262,0.08264,-57,57,1,NO
1835,1264,1265,0.01074,-114,114,1,NO
1836,1313,1265,0.1,-114,114,1,NO
1837,1265,1503,0.17934,-114,114,1,NO
1838,1292,1267,0.03719,-120,120,1,NO
1839,1543,1269,0.03471,-90,90,1,NO
1840,1270,1271,0.00165,-120,120,1,NO
1841,1272,1274,0.00083,-90,90,1,NO
1842,1273,1275,0.00083,-90,90,1,NO
1843,1545,1275,0.00331,-140,140,1,NO
1844,1392,1276,0.02231,-140,140,1,NO
1845,1536,1276,0.01157,-140,140,1,NO
1846,1277,1339,0.01074,-140,140,1,NO
1847,1500,1277,0.00992,-140,140,1,NO
1848,1569,1278,0.01488,-114,114,1,NO
1849,1454,1283,0.02562,-90,90,1,NO
1850,1296,1284,0.01322,-90,90,1,NO
1851,1417,1284,0.04463,-85,85,1,NO
1852,1298,1285,0.0124,-120,120,1,NO
1853,1285,1408,0.00413,-140,140,1,NO
1854,1286,1288,0.00083,-140,140,1,NO
1855,1290,1495,0.0124,-140,140,1,NO
1856,1291,1435,0.00909,-114,114,1,NO
1857,1467,1293,0.06281,-120,120,1,NO
1858,1577,1293,0.06116,-120,120,1,NO
1859,1577,1294,0.06116,-120,120,1,NO
1860,1295,1328,0.00909,-140,140,1,NO
1861,1475,1295,0.02479,-140,140,1,NO
1862,1297,1298,0.01322,-140,140,1,NO
1863,1418,1298,0.03223,-120,120,1,NO
1864,1342,1301,0.10248,-114,114,1,NO
1865,1507,1303,0.02397,-140,140,1,NO
1866,1303,1598,0.0157,-140,140,1,NO
1867,1306,1304,0.00083,-114,114,1,NO
1868,1305,1307,0.00083,-114,114,1,NO
1869,1538,1307,0.01322,-140,140,1,NO
1870,1308,1420,0.10909,-114,114,1,NO
1871,1309,1562,0.09587,-57,57,1,NO
1872,1309,1802,0.03719,-114,114,1,NO
1873,1462,1310,0.00496,-140,140,1,NO
1874,1311,1329,0.06694,-140,140,1,NO
1875,1315,1314,0.00413,-57,57,1,NO
1876,1318,1316,0.00579,-19,19,1,NO
1877,1319,1317,0.00579,-19,19,1,NO
1878,1580,1319,0.07355,-90,90,1,NO
1879,1321,1323,0.00083,-140,140,1,NO
1880,1322,1476,0.0281,-90,90,1,NO
1881,1360,1323,0.00124,-90,90,1,NO
1882,1538,1329,0.0843,-114,114,1,NO
1883,1587,1329,0.01405,-120,120,1,NO
1884,1330,1587,0.00331,-120,120,1,NO
1885,1334,1332,0.00661,-120,120,1,NO
1886,1333,1335,0.00744,-120,120,1,NO
1887,1374,1335,0.01157,-140,140,1,NO
1888,1503,1339,0.01901,-140,140,1,NO
